stop_id,hour,is_weekday,trips_per_hour,peak_hour,stop_name,stop_lat,stop_lon
0711TER,6,1,1,1,Shell/Dagoretti Police Station,-1.280550957,36.6906023
0711TLE,6,1,1,1,Kenyatta Market Flyover,-1.3069278,36.80377811
0711TTE,6,1,1,1,Kenyatta National Hospital,-1.297580659,36.80554211
0711UCN,6,1,5,1,Uchumi/National Oil,-1.299723387,36.7923224
0711UDO,6,1,1,1,Our Lady of Mercy,-1.311557293,36.83383226
0711UEM,6,1,1,1,Museum,-1.274181068,36.81129634
0711UIS,6,1,1,1,Memorial,-1.310285926,36.80552423
0711UKS,6,1,1,1,UON Kikuyu Campus Stage,-1.265139,36.673039
0711UMA,6,1,1,1,Highrise,-1.31403029,36.80773437
0711UNV,7,1,1,1,Universal,-1.347724,36.662526
0711UUA,6,1,1,1,Uthiru Roundabout,-1.264695257,36.7204982
0711VWO,6,1,1,1,Victory World Outreach,-1.297388,36.754936
0711WAK,6,1,1,1,Kwa Mtaro,-1.269077182,36.72606111
0711WAS,6,1,1,1,Westlands Stage,-1.26576966,36.8026489
0711WDC,6,1,1,1,Westwood/Defense College,-1.325356,36.697102
0711WOA,6,1,1,1,Wakorino,-1.281666756,36.70154572
0711WRA,6,1,1,1,Ndwaro,-1.279398322,36.7358458
0711WST,6,1,1,1,Wanyee Stage,-1.295965,36.749176
0711YQS,6,1,1,1,Krep/Equity/sidia,-1.284912944,36.73779845
0711`WI,6,1,1,1,Gacwiri`,-1.2646792,36.72050893
0712KNH,6,1,7,1,Kenyatta National Hospital,-1.297647357,36.80416703
0712KNH,7,1,2,1,Kenyatta National Hospital,-1.297647357,36.80416703
0712KNT,6,1,7,1,Kenyatta National Hospital,-1.297641993,36.80481613
0712KRY,6,1,1,1,Karen/The Hub,-1.320671439,36.70564413
0712KTR,6,1,1,1,Karen/The Hub,-1.321213245,36.70638978
0712NGG,6,1,2,1,Ngong Bus Terminal,-1.360832,36.655943
0713AYN,6,1,2,1,Ayani,-1.307925,36.772739
0713DMM,6,1,1,1,Dagoretti Market,-1.286346,36.686902
0713KKY,6,1,1,1,Kikuyu,-1.24654,36.664933
0713KKY,7,1,1,1,Kikuyu,-1.24654,36.664933
0713KNS,6,1,3,1,Kenyatta National Hospital,-1.300908923,36.80841565
0713NBT,6,1,1,1,Ngong Bus Terminus,-1.360429,36.656037
0713NBT,7,1,1,1,Ngong Bus Terminus,-1.360429,36.656037
0713NGM,6,1,2,1,Ngumo Market/Line Saba,-1.309884,36.798881
0713WNG,6,1,6,1,Wangige Stage,-1.219182014,36.7123872
0800'AS,7,1,1,1,Njuguna's,-1.258805126,36.77939147
08007IV,6,1,1,1,Riva 87,-1.257205009,36.69942141
080085_,6,1,1,1,85,-1.269596815,36.79189861
0800AAD,6,1,1,1,General Mathenge Gardens,-1.254690617,36.79493219
0800AAN,6,1,1,1,Chandarana,-1.274919838,36.81822449
0800ACB,6,1,1,1,"ACK, Bidii Premier School",-1.222668886,36.72053576
0800ACC,6,1,1,1,Accacia Junction(King'eero Mwisho),-1.224559,36.706424
0800ACH,6,1,1,1,ACK Kibichiku Primary,-1.230382919,36.73404336
0800AES,6,1,1,1,Kasuku Center,-1.275391906,36.79563493
0800AGP,7,1,1,1,Sarit/Pio Gama,-1.261845946,36.79955363
0800AIO,6,1,1,1,Immigration,-1.274821758,36.77257061
0800AMA,6,1,1,1,Kampala,-1.136061072,36.63574576
0800AOO,6,1,2,1,Posta/Soko Nne,-1.263492107,36.7299664
0800APA,6,1,1,1,Japan,-1.269189119,36.78867459
0800APD,7,1,2,1,APDK,-1.2588,36.77956
0800APH,6,1,1,1,APHRC,-1.229441,36.760499
0800ARM,6,1,1,1,Curve/Nakumatt,-1.278576851,36.77004933
0800ARO,6,1,1,1,Kirawa Road,-1.237120628,36.76053286
0800ASG,6,1,1,1,Stage Soko,-1.219718456,36.71425939
0800BAC,6,1,1,1,ABC,-1.259562,36.775694
0800BAE,6,1,1,1,Lower Kabete Posta,-1.240898734,36.74763143
0800BAM,6,1,1,1,Biziambwa,-1.271491975,36.81404561
0800BEC,6,1,1,1,Chase Bank,-1.271211505,36.80075526
0800BKM,6,1,1,1,Kwambira,-1.110833019,36.63122624
0800BYS,6,1,1,1,By-Pass,-1.234819293,36.77829981
0800CCK,6,1,3,1,CCK/Kianda School,-1.26386,36.7578
0800CCK,7,1,3,1,CCK/Kianda School,-1.26386,36.7578
0800CFL,6,1,3,1,Chiromo Flyover,-1.272487,36.80373
0800CHO,6,1,2,1,Chiromo (Mortuary),-1.271148,36.806449
0800CHR,6,1,2,1,Chiromo,-1.270567775,36.80690289
0800CIG,6,1,1,1,Chiromo/Mirage,-1.270106435,36.80712283
0800CKH,6,1,1,1,Kwa Church,-1.228608853,36.70872867
0800COS,6,1,1,1,Acorn House/Ipsos Synovate,-1.283087,36.765798
0800COT,6,1,1,1,Convent Drive,-1.284406,36.763979
0800DER,6,1,1,1,9 Riverside,-1.269983053,36.79694116
0800DIM,7,1,1,1,Ndumboini,-1.260612935,36.7234996
0800DPT,6,1,1,1,Dennis Pritt,-1.285006,36.78791
0800EAI,7,1,1,1,Eden Square/ICEA,-1.268733859,36.8059051
0800EDS,6,1,1,1,Eden Square,-1.26919,36.8064
0800EIG,6,1,1,1,Ngenia/Kwa DO,-1.107544631,36.63892418
0800ELM,6,1,2,1,El Molo Drive/Subru Motors,-1.278281808,36.77022636
0800EML,6,1,1,1,Zambia,-1.269264221,36.78978503
0800ERE,7,1,1,1,Brookside Drive,-1.260386824,36.79208636
0800ETN,7,1,1,1,Total Mountain View,-1.264427036,36.73878819
0800EWA,6,1,1,1,Swatch Place,-1.164273351,36.64041013
0800GAT,6,1,1,1,Gathiga,-1.219036,36.738837
0800GIT,6,1,2,1,Gitaru,-1.239081,36.674939
0800GKS,6,1,1,1,KSG,-1.240045792,36.74509943
0800GMG,6,1,1,1,General Mathenge,-1.254683733,36.80215001
0800GPR,6,1,1,1,Gama Pinto Road,-1.26187,36.79974
0800GPR,7,1,2,1,Gama Pinto Road,-1.26187,36.79974
0800GRP,6,1,1,1,German Embassy/Riverside Paddocks,-1.268324,36.785744
0800GSK,6,1,1,1,KSG Chapel,-1.239348418,36.74216509
0800HEK,6,1,1,1,St. Marks Church/Lion's Place,-1.260960102,36.79656565
0800HES,6,1,3,1,Heshima Supermarket/Stagi ya Basi,-1.264023185,36.75133824
0800HES,7,1,3,1,Heshima Supermarket/Stagi ya Basi,-1.264023185,36.75133824
0800HOS,6,1,1,1,Loresho,-1.247454053,36.77892208
0800HTA,6,1,1,1,Hanita,-1.227316028,36.70760751
0800IAS,6,1,1,1,Arimis,-1.152364343,36.63844675
0800IGB,6,1,1,1,Bridge,-1.23329199,36.71302557
0800IGL,6,1,1,1,Isaac Gathanju Road/Lavington Shopping Centre,-1.27996,36.769263
0800IML,6,1,1,1,Imperial Bank,-1.270238,36.799301
0800IMP,6,1,3,1,Impala Hotel,-1.264075,36.810185
0800ISK,6,1,1,1,ISK,-1.232788,36.763997
0800JCR,6,1,2,1,Jacaranda/Gatundu,-1.279389,36.783492
0800JGG,6,1,1,1,James Gichuru/Gitanga Road Junction,-1.289462,36.761562
0800JJ.,6,1,1,1,J.J,-1.268153787,36.78128779
0800KAH,6,1,1,1,Kihingo,-1.219508,36.741069
0800KAS,6,1,1,1,Gasio,-1.238508,36.726314
0800KBA,6,1,3,1,Kiambaa,-1.205796,36.656692
0800KBB,6,1,4,1,Kabete Barracks/ABC,-1.25889,36.77816
0800KBB,7,1,3,1,Kabete Barracks/ABC,-1.25889,36.77816
0800KBL,6,1,2,1,Kabete Lane/Total Spring Valley/ Bypass,-1.254147291,36.79282665
0800KBY,6,1,1,1,Kabay/Msamaria Mwema Children'S Home,-1.226177216,36.72826052
0800KGT,6,1,1,1,Mountain View,-1.264414787,36.7403841
0800KGT,7,1,3,1,Mountain View,-1.264414787,36.7403841
0800KHC,6,1,1,1,Kiambu Institute Of Hostels And Catering,-1.224267483,36.72467709
0800KIN,6,1,5,1,Kinoo,-1.255397,36.694309
0800KIR,6,1,1,1,Kirawa School,-1.230213,36.761508
0800KKC,6,1,1,1,Kibichiku Centre,-1.227550507,36.73019171
0800KKI,6,1,1,1,Kasuku centre,-1.275644,36.794924
0800KLH,6,1,3,1,K1/Kobil,-1.26835227,36.8122673
0800KMC,6,1,1,1,Kiahuria Medical Clinic/Mama Symo Kiosk,-1.221563816,36.71745658
0800KMD,6,1,2,1,Kamandura,-1.128719,36.633928
0800KMR,6,1,3,1,Kamirithu,-1.117782,36.631331
0800KNE,6,1,1,1,Kapenguria,-1.239182121,36.73477829
0800KNG,6,1,1,1,Kangundo,-1.279388,36.79045
0800KNN,6,1,1,1,Kanini,-1.233987808,36.74466491
0800KNO,6,1,1,1,Ndongoro Tank,-1.235727435,36.71654999
0800KRA,7,1,1,1,Waruku,-1.263118118,36.76352888
0800KRN,6,1,2,1,Kandara Road/Kenya High,-1.276931,36.785988
0800KSP,6,1,1,1,Kabete Spring Valley,-1.240795,36.751152
0800LAA,6,1,1,1,Kirawa Close,-1.240684158,36.74883306
0800LKM,6,1,1,1,Lekamu,-1.228698492,36.7316401
0800LMI,6,1,1,1,Mvuli,-1.262351006,36.79289907
0800LNN,6,1,1,1,Lenana,-1.28888,36.787014
0800LRS,6,1,1,1,Loreto Msongari,-1.26211,36.774077
0800LUN,6,1,3,1,Luna Park/Mpaka Road,-1.263331,36.806535
0800LVI,6,1,1,1,Dove Hill,-1.241451269,36.75409019
0800LVW,6,1,1,1,Lake View,-1.24381,36.76821
0800LWE,6,1,1,1,Hillview,-1.246933705,36.7755264
0800MAG,6,1,1,1,Magnolia Hills,-1.23312,36.767312
0800MAY,6,1,2,1,Mayfair,-1.263458,36.808186
0800MGJ,6,1,2,1,Mandera/Gichugu Road Junction,-1.274985,36.793481
0800MMS,6,1,1,1,Mwimuto Salvation Army/Pefa/Bluechip Apartments,-1.23332262,36.74132824
0800MPS,6,1,3,1,Mp Shah,-1.26482,36.811256
0800MRI,6,1,1,1,Mugoiri Rd,-1.28422,36.778875
0800MTG,6,1,5,1,Muthiga Academy,-1.251837,36.687823
0800MUI,6,1,1,1,Mugoiri,-1.284327507,36.77861631
0800MUN,6,1,1,1,Millenium,-1.269907951,36.79541767
0800MUS,6,1,6,1,Museum,-1.274128,36.811825
0800MUS,7,1,2,1,Museum,-1.274128,36.811825
0800MWG,6,1,2,1,Mwingi Rd/Garage,-1.280677,36.781659
0800MWM,6,1,1,1,Mwimuto,-1.234685183,36.7473793
0800N'A,6,1,1,1,Pefa King'eero,-1.224108106,36.70735538
0800NDJ,6,1,1,1,Ndumbuini Junction,-1.259125,36.722524
0800NGR,6,1,7,1,Globe,-1.277348399,36.82111323
0800NJG,6,1,1,1,Njuguna's,-1.25887,36.78039
0800NJG,7,1,2,1,Njuguna's,-1.25887,36.78039
0800NKE,6,1,1,1,New Kitisuru Estate,-1.235661507,36.74950361
0800NMA,6,1,1,1,Makueni,-1.284178823,36.77902937
0800NTD,6,1,1,1,Netherlands,-1.269657344,36.79343015
0800OAG,7,1,1,1,Chiromo/Mirage,-1.270168483,36.80709064
0800ODO,7,1,1,1,Sodom,-1.264078349,36.7535457
0800OG/,6,1,1,1,King'eero/Mwisho,-1.224966413,36.70558512
0800OID,6,1,1,1,Brookside,-1.260457367,36.79203808
0800OKC,6,1,2,1,Ole Kejuado Road/Corner Primary School,-1.275885,36.788924
0800OMO,6,1,1,1,Sodom,-1.264028549,36.75441206
0800OOK,7,1,1,1,Posta/Soko Nne,-1.263669848,36.73005223
0800ORI,6,1,1,1,Woria,-1.267767549,36.78377688
0800ORS,6,1,3,1,Othaya Road Stage,-1.288635,36.77301
0800OSO,6,1,1,1,Sodom,-1.26401934,36.75368249
0800PBB,6,1,3,1,Prime Bank,-1.271731853,36.80164576
0800PEP,6,1,1,1,Peponi House Preparatory,-1.243591,36.760732
0800PLP,6,1,2,1,Parklane Place,-1.275983,36.792863
0800PMN,6,1,1,1,Prime Bank,-1.271048,36.801551
0800PPN,6,1,3,1,Peponi Road,-1.25939,36.80195
0800PPT,6,1,3,1,Parklands Police Station/ Police Post,-1.265185,36.811861
0800PSC,6,1,3,1,Parklands Sports Club,-1.269446611,36.81242824
0800QPK,6,1,1,1,Queen's Park,-1.278994,36.790882
0800RAH,7,1,1,1,Sugarboard/Shell,-1.264330476,36.74398631
0800RAZ,6,1,1,1,Liz Gate Apartments,-1.238264805,36.72383487
0800REG,6,1,5,1,Regen,-1.247038,36.681033
0800RER,6,1,1,1,Spring Valley Police/Suraya,-1.249705553,36.78470492
0800RGR,6,1,1,1,Ndongoro,-1.229827,36.70987
0800RHC,7,1,1,1,St. Mark's Church/Lion's Place,-1.260966986,36.79655761
0800RLN,6,1,1,1,Riverside Lane,-1.269707,36.794005
0800RRD,6,1,1,1,Ramisi Road,-1.285672,36.762897
0800SAC,6,1,1,1,Gathiga Secondary School,-1.222707957,36.75014466
0800SAP,6,1,2,1,Planning House,-1.245526671,36.7710042
0800SFA,6,1,1,1,Kwa Farasi,-1.238913864,36.78720206
0800SHK,6,1,3,1,Shirika House,-1.273287535,36.81640327
0800SNN,6,1,1,1,Spanish Villas/Lenana,-1.289972,36.786762
0800SRT,6,1,3,1,Sarit Center,-1.26083672,36.80283666
0800STC,6,1,1,1,St.Catherine,-1.234139,36.775916
0800STR,6,1,1,1,Strathmore School/Mbabane Road,-1.270877,36.775226
0800STT,6,1,2,1,St.Austin's/Saitoti,-1.275663972,36.77190006
0800STY,6,1,1,1,St. Mary's School,-1.26777,36.774734
0800SWZ,6,1,1,1,Kwa Ziki Stairs,-1.232653624,36.712237
0800TAC,6,1,1,1,Total/ACK Mwimuto,-1.23526454,36.74860239
0800TAS,6,1,3,1,Taj Apartments Stage,-1.272376,36.802951
0800TCB,6,1,1,1,TCBE Church,-1.221928596,36.71837926
0800TGR,6,1,1,1,Thigiri Ridge/Kitisuru Road,-1.243332624,36.79227412
0800TIU,6,1,1,1,Uthiru,-1.260091066,36.72191441
0800TOT,6,1,1,1,Total Wangige,-1.220756,36.712077
0800TRR,6,1,1,1,Three Quarter,-1.269314021,36.79085523
0800TTM,6,1,3,1,Total Mayfair,-1.263498,36.809221
0800UAK,6,1,1,1,ACK Kibichuku,-1.223516464,36.7227459
0800UNK,6,1,1,1,Ngurukuri/Kwa Ziki,-1.231886512,36.71158254
0800URI,6,1,1,1,Gitaru,-1.227391004,36.66414499
0800UTH,6,1,4,1,Uthiru Junction,-1.260216,36.718422
0800UWI,6,1,1,1,Gitaru Kwa Gwacii,-1.235532761,36.66768551
0800VRJ,6,1,1,1,Viraj,-1.283941269,36.78613186
0800WAR,6,1,1,1,Car Wash,-1.234151852,36.71409845
0800WDC,6,1,4,1,Westlands DC/Church Road/Safaricom,-1.259554625,36.78659856
0800WDC,7,1,3,1,Westlands DC/Church Road/Safaricom,-1.259554625,36.78659856
0800WHC,6,1,1,1,Wangige Health Centre,-1.222894192,36.72106147
0800WHS,6,1,1,1,Westhouse,-1.253039,36.802846
0800WPB,6,1,1,1,Parklands Baptist/Westlands,-1.265669,36.800808
0800WST,6,1,3,1,Westlands,-1.26176,36.803678
0800YAE,6,1,1,1,Daycare,-1.237070096,36.7194736
0800YSB,6,1,1,1,Bypass,-1.24738968,36.77755952
0800YUE,6,1,1,1,Red Ruby,-1.270408398,36.81305051
0800YYA,6,1,1,1,Yaya,-1.291734,36.787041
080185_,6,1,1,1,85,-1.269651979,36.79180741
0801AAL,7,1,1,1,Kampala,-1.135546893,36.63553923
0801ABE,6,1,1,1,ABC Place Entrance,-1.25919,36.77746
0801ACI,6,1,1,1,Ipsos Synovate/Acorn House,-1.282955,36.765907
0801ACR,6,1,1,1,Ngara/Victory Church,-1.277042627,36.82028174
0801AEG,6,1,1,1,Zambezi Stage,-1.214001507,36.66113287
0801AEH,6,1,1,1,Wangige Health Center,-1.222761601,36.72027022
0801AFL,6,1,6,1,Afralti/X-Telcom,-1.263771057,36.76131606
0801AGM,6,1,1,1,Ack Assemblies Of God Mwimuto,-1.23433,36.74564
0801AKA,6,1,1,1,Kiambaa,-1.212563842,36.65955573
0801AOA,6,1,1,1,Karuna Close,-1.258697873,36.80150092
0801APH,6,1,1,1,APHRC,-1.229615808,36.76037729
0801ATI,6,1,1,1,Ahiti,-1.26374,36.72504
0801AUT,6,1,1,1,Muthiga,-1.250597566,36.68566436
0801AWM,6,1,1,1,Mwaniki,-1.219183534,36.73908323
0801AYA,6,1,1,1,Daycare,-1.236253148,36.71751022
0801BCM,6,1,1,1,Bluechip Apartments/Mwimuto Pefa/Tumaini Gardens,-1.23361,36.74215
0801BER,6,1,1,1,Chase Bank/Prime Bank,-1.271272033,36.80069625
0801BIL,6,1,1,1,Kobil,-1.267522341,36.81206346
0801BKL,6,1,2,1,K1 Club,-1.268684864,36.81217074
0801BME,7,1,1,1,Kambembe,-1.141315162,36.63654506
0801BPA,6,1,1,1,Brooklyn Palm Apartments,-1.277354,36.790529
0801BRD,6,1,2,1,Brookside Drive Junction,-1.255568862,36.79745078
0801BRK,6,1,7,1,Westlands DC/Church Road/Safaricom/Brookside Drive,-1.260987,36.792201
0801BYS,6,1,1,1,By-Pass,-1.235017776,36.778332
0801C8J,6,1,1,1,87 Junction/Gachecheni,-1.258982152,36.703839
0801CFY,6,1,3,1,Chiromo Campus Flyover,-1.272552609,36.80389345
0801CHR,6,1,7,1,Chiromo,-1.27084136,36.80703163
0801CNG,7,1,2,1,Chunga Mali,-1.160339713,36.63969398
0801COV,6,1,1,1,Convent Lane,-1.284454,36.76399
0801CPS,6,1,2,1,Ole Kajuado Rd,-1.277871,36.791112
0801CUS,6,1,3,1,Custoil/Thiong'o,-1.26396,36.73031
0801DCR,6,1,1,1,Day Care/Kandara Road,-1.277037263,36.78574562
0801DEL,6,1,6,1,Deloitte/Waruku,-1.263180971,36.76438987
0801DEP,6,1,2,1,Deliverance Church/Kwa Miti,-1.260927916,36.71321869
0801DMN,6,1,2,1,Dominion Church,-1.24756515,36.68145061
0801DOS,7,1,1,1,Kwa DO,-1.10794,36.639396
0801DPR,6,1,1,1,Dennis Pritt,-1.284874,36.78795
0801DRU,6,1,1,1,Red Ruby,-1.270456678,36.81298614
0801ECK,6,1,1,1,Deliverance Church/Kwa Miti,-1.260986924,36.71317309
0801EIV,6,1,1,1,Riverside Drive,-1.269720197,36.79252625
0801ELW,6,1,1,1,Eldama Park/Westhouse,-1.252953,36.802685
0801FLF,6,1,1,1,Flyover Turnoff,-1.25869,36.72267
0801GAC,6,1,1,1,Gacio Junior Academy,-1.23856,36.72642
0801GCC,6,1,2,1,87 - Junction /Gachecheni,-1.25867486,36.70290828
0801GIN,6,1,1,1,Mariguini,-1.260327101,36.72043651
0801GMN,6,1,1,1,General Mathenge Junction,-1.254723,36.802063
0801GMU,6,1,1,1,Muguku,-1.238021851,36.66594744
0801GNN,7,1,1,1,Ngenia,-1.107989877,36.63956255
0801GNW,6,1,1,1,Mwingi,-1.281228393,36.78070039
0801HAI,6,1,1,1,Muthiga,-1.250553131,36.68536127
0801HAU,6,1,1,1,Planning House,-1.245869994,36.77305877
0801HBE,6,1,1,1,Kabete Rehab,-1.239005095,36.7313236
0801HIR,6,1,3,1,Chiromo,-1.271141768,36.80680633
0801HVW,6,1,1,1,Hill View/Zen Gardens,-1.246299,36.774265
0801IAO,6,1,1,1,Muthangari Police Station,-1.271340251,36.7750597
0801IEB,6,1,1,1,Bridge,-1.233329541,36.7130363
0801IF',6,1,1,1,Pefa King'eero,-1.224478251,36.70657218
0801IKR,6,1,1,1,Shirika,-1.273020834,36.81680828
0801ILA,6,1,1,1,ILRI/Uthiru Roundabout,-1.26432,36.7212
0801IMA,6,1,1,1,Stima Plaza,-1.270719498,36.82055265
0801IMP,6,1,1,1,Imperial Bank,-1.27038002,36.79924786
0801IOR,6,1,1,1,Woria,-1.26789093,36.78383589
0801IRA,6,1,1,1,Sarit,-1.259865761,36.8021071
0801IUI,6,1,1,1,Ngurukuri/Kwa Ziki,-1.232004529,36.7116791
0801JCA,6,1,1,1,Jacaranda,-1.279428,36.783534
0801JDU,7,1,1,1,Kamandura Junction,-1.13040626,36.63420081
0801JGG,6,1,1,1,James Gichuru/Gitanga Road Junction,-1.289359331,36.76178813
0801JGJ,6,1,6,1,James Gichuru Junction,-1.259554625,36.77536547
0801JNA,6,1,1,1,Japan,-1.269242764,36.78859413
0801KAC,6,1,2,1,Kasuku Centre,-1.275441,36.794799
0801KAH,6,1,1,1,Kihingo,-1.220034,36.742507
0801KAM,6,1,1,1,Kamutii-Ini,-1.229795,36.70979
0801KAN,6,1,2,1,Kandara Road,-1.276055574,36.79301977
0801KBI,6,1,1,1,Kabete Technical Institute,-1.26361,36.72705
0801KBP,6,1,1,1,Kabete Police Station,-1.26226,36.72651
0801KBT,6,1,1,1,Kabete Springs,-1.240831,36.751169
0801KBU,6,1,1,1,Kibichiku Centre,-1.22791,36.73042
0801KGD,6,1,1,1,Kangundo,-1.279681921,36.79037511
0801KGH,6,1,1,1,Kinoo Girls High School,-1.256448627,36.69672847
0801KHC,6,1,1,1,Kiambu Institute Of Hotels And Catering/Valence School,-1.22438,36.72464
0801KIG,6,1,1,1,King'eero-Mwisho,-1.224947,36.705573
0801KIL,6,1,2,1,Kileleshwa Day Nursery,-1.276826,36.792352
0801KMP,6,1,2,1,Kampala Way Filling Station,-1.240333915,36.67538881
0801KNG,6,1,1,1,Kangundo Rd,-1.279382,36.790422
0801KNN,6,1,1,1,Kanini,-1.23412,36.74458
0801KPR,6,1,1,1,Kileleshwa Primary School,-1.277332306,36.79172158
0801KRH,7,1,3,1,Kamirithu,-1.117688,36.631237
0801KRW,6,1,1,1,Kirawa Road,-1.237002611,36.76018953
0801LIO,6,1,2,1,Lion's Place,-1.261185408,36.79605603
0801LKM,6,1,1,1,Lekamu,-1.228870153,36.73169911
0801LKN,6,1,1,1,Likoni,-1.28355,36.785444
0801LNI,6,1,1,1,Likoni,-1.283381,36.78581
0801LNN,6,1,1,1,Lenana,-1.289025,36.787129
0801LOT,6,1,1,1,Consolata,-1.267146796,36.80405706
0801LVW,6,1,1,1,Lake View,-1.243702769,36.76809132
0801MAB,6,1,1,1,Zambia,-1.269367665,36.78978503
0801MBM,7,1,1,1,Kambembe,-1.139151782,36.63623124
0801MBR,7,1,2,1,Kwa Mbira,-1.110411,36.631226
0801MBT,7,1,1,1,Kamirithu Bridge,-1.124576658,36.63253516
0801MGI,6,1,1,1,Muthangari Police Station,-1.265893,36.773464
0801MNI,6,1,1,1,Makueni,-1.284216,36.779104
0801MOS,6,1,1,1,Modern Oil Service Station,-1.229024,36.709134
0801MPS,6,1,3,1,MP Shah,-1.264554262,36.81069553
0801MSO,6,1,1,1,Loreto Msongari,-1.262055,36.774296
0801MUC,6,1,3,1,Muthiga Academy,-1.252221465,36.68800056
0801MUG,6,1,1,1,Mugoiri,-1.284459,36.778403
0801MUM,6,1,2,1,Muthiga/Kikopey,-1.249619722,36.68435812
0801MVT,6,1,2,1,Mountain View/Total Petrol Station,-1.264725924,36.73865676
0801MWG,6,1,1,1,Mwingi/Garage,-1.280611,36.78179
0801MWK,6,1,1,1,Kasuku Centre,-1.275900006,36.79487586
0801NAB,6,1,1,1,Prime Bank,-1.271915764,36.80176914
0801NAE,6,1,1,1,Seven Seas,-1.270632148,36.79969311
0801NAG,6,1,1,1,New Muthaiga,-1.243675947,36.79230094
0801NAL,6,1,1,1,Farasi Lane,-1.239019632,36.76487803
0801NEE,6,1,1,1,Engen,-1.264286041,36.75656319
0801NEI,6,1,1,1,Millenium,-1.269999146,36.79549277
0801NGD,6,1,1,1,Gathiga Secondary School,-1.22272253,36.75002933
0801NIG,6,1,1,1,Knight Frank,-1.270154715,36.79785848
0801NRS,7,1,1,1,Arironi's,-1.149691343,36.6379559
0801NSH,6,1,6,1,Nairobi School,-1.260482669,36.77099884
0801NTM,6,1,1,1,Nne Market,-1.263380974,36.7285797
0801OAH,7,1,2,1,Ha Joram,-1.176806152,36.64246738
0801OAM,7,1,1,1,Kwambira Soko,-1.108993024,36.6298905
0801OCF,6,1,1,1,Office Park,-1.270202994,36.79847002
0801ODN,6,1,1,1,Ndongoro,-1.235142714,36.71548784
0801OII,7,1,1,1,Arironi's,-1.146114796,36.63735777
0801OKI,6,1,1,1,Kobil,-1.267474025,36.81204468
0801OLK,6,1,1,1,Ole Kejuodo/Kandara Road Junction,-1.27605021,36.78899109
0801OLO,6,1,1,1,Consolata,-1.267424226,36.80430114
0801OMH,6,1,1,1,Oasis Mission Hospital,-1.23249,36.73767
0801OSA,6,1,2,1,Crossroads,-1.2464118,36.77444816
0801PBN,6,1,2,1,Prime Bank,-1.271918,36.801774
0801PKK,6,1,1,1,Mpaka Road/Luna Park,-1.263499028,36.80651665
0801PKN,6,1,1,1,Posta Kangemi,-1.264446974,36.75045311
0801PMB,6,1,1,1,Prime Bank,-1.271048,36.801651
0801PPC,6,1,1,1,Peponi Court,-1.285899,36.78236
0801PPI,6,1,1,1,Peponi Road Junction/Sarit,-1.258949,36.801848
0801PPN,6,1,2,1,Peponi Road,-1.259157658,36.80171013
0801PSC,6,1,3,1,Parklands Sports Club,-1.269634366,36.81239069
0801PSE,6,1,1,1,Peponi House,-1.243697,36.76081
0801PST,6,1,1,1,Lower Kabete Posta,-1.240805984,36.74762607
0801RGN,6,1,2,1,Regen Filling Station,-1.246497631,36.68014705
0801RHY,6,1,1,1,Rhythm College,-1.23877,36.728965
0801RIO,7,1,1,1,Rironi,-1.154488653,36.63870424
0801RLN,6,1,1,1,Riverside Lane/Montessori,-1.2698704,36.79413557
0801RPD,6,1,1,1,Riverside Paddocks,-1.268411279,36.78542912
0801RQE,6,1,1,1,Three Quarter,-1.269394487,36.79082036
0801RRN,7,1,2,1,Rironi,-1.155045033,36.63878202
0801RTI,6,1,1,1,Westfield Apartments,-1.237165099,36.71969891
0801SAF,6,1,7,1,AACC/Safaricom/Church Road,-1.259860396,36.78686142
0801SDM,6,1,6,1,Sodom,-1.264328957,36.75425112
0801SEP,6,1,1,1,KSG Chapel,-1.239482528,36.74273372
0801SGS,6,1,2,1,Sugar Board/Shell Petrol Station,-1.264597178,36.74197197
0801SHC,6,1,2,1,Shell/Cooperation,-1.260461211,36.71059012
0801SNT,6,1,1,1,St.Mary's School,-1.268121,36.775004
0801SPA,6,1,1,1,Posta,-1.264246166,36.75135434
0801SRT,6,1,2,1,Sarit,-1.25988,36.8022
0801STC,6,1,1,1,St.Catherine,-1.234223843,36.77542448
0801STM,6,1,3,1,St. Marks/Lion's Place,-1.26132,36.79749
0801STU,6,1,2,1,St.Austin's/Saitoti,-1.275755167,36.77207172
0801SVP,6,1,2,1,Spring Valley Police Station,-1.25023,36.78493
0801TGR,6,1,1,1,Thigiri Ridge/Kitisuru Road,-1.243203878,36.79209173
0801TI/,6,1,1,1,White House/News,-1.267858744,36.78201199
0801TIE,7,1,1,1,Site,-1.180173486,36.64387554
0801TIG,6,1,1,1,Muthiga,-1.250704855,36.68557853
0801TOT,6,1,2,1,Total/Kabete Lane,-1.253986359,36.79218292
0801UEN,6,1,2,1,Uthiru Junction,-1.26079917,36.71692014
0801UIT,6,1,1,1,Custoil/Thiong'o,-1.264153451,36.73136383
0801UON,6,1,1,1,Campus/University Of Nairobi School Of Business,-1.23969,36.739878
0801VHW,6,1,2,1,Hill View,-1.24687314,36.77536011
0801WAC,6,1,1,1,Kirawa Close,-1.2406627,36.74889743
0801WAL,6,1,1,1,Total Wangige,-1.220866442,36.71196878
0801WID,6,1,3,1,Wida Hotel,-1.220669,36.663259
0801WPB,6,1,1,1,Westlands/Parklands Baptist,-1.265645,36.801015
